"Export time: 8/7/2022, 5:49:08 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","13","Amazon Basics Cotton Swabs 500ct Pack of 4 (Previously Solimo)","Amazon Basics","$12.32","19598","628","$241447","11/29/2021","$4.68","12781","4.7","$7.64","238","Beauty & Personal Care","B09498GV6R","https://www.amazon.com/Amazon-Basics-Cotton-Previously-Solimo/dp/B09498GV6R/ref=sxin_25?asc_contentid=amzn1.osa.f1af3fc9-62fd-417a-94dc-0e8a76305455.ATVPDKIKX0DER.en_US&asc_contenttype=article&ascsubtag=amzn1.osa.f1af3fc9-62fd-417a-94dc-0e8a76305455.ATVPDKIKX0DER.en_US&content-id=amzn1.sym.fbbb48ea-8f4f-47b9-a693-6439c94fd040%3Aamzn1.sym.fbbb48ea-8f4f-47b9-a693-6439c94fd040&creativeASIN=B09498GV6R&crid=YQBUQ3MFP1OG&cv_ct_cx=qtips&cv_ct_id=amzn1.osa.f1af3fc9-62fd-417a-94dc-0e8a76305455.ATVPDKIKX0DER.en_US&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-earns-comm&keywords=qtips&linkCode=oas&pd_rd_i=B09498GV6R&pd_rd_r=c96f4705-75d5-4e4b-848f-581fa1d7bc9f&pd_rd_w=2RRza&pd_rd_wg=YcA0N&pf_rd_p=fbbb48ea-8f4f-47b9-a693-6439c94fd040&pf_rd_r=HVQ7K7FSJ5V587HH238B&qid=1659918305&sprefix=%2Caps%2C309&sr=1-2-071eec3b-aca5-449e-bbff-36c3e2e2e9e2&tag=the-angle-20"
"","","14","Cliganic Organic Cotton Swabs 500 Count - 100% Pure Natural Biodegradable Cotton Chlorine-Free Hypoallergenic Soft Gentle & Absorbent Buds","Cliganic","$7.99","2094","78","$16731","08/30/2019","$3.58","2681","4.6","$4.41","7102","Beauty & Personal Care","B07P56DW9T","https://www.amazon.com/Cliganic-Organic-Cotton-Swabs-Count/dp/B07P56DW9T/ref=sxin_25?asc_contentid=amzn1.osa.f1af3fc9-62fd-417a-94dc-0e8a76305455.ATVPDKIKX0DER.en_US&asc_contenttype=article&ascsubtag=amzn1.osa.f1af3fc9-62fd-417a-94dc-0e8a76305455.ATVPDKIKX0DER.en_US&content-id=amzn1.sym.fbbb48ea-8f4f-47b9-a693-6439c94fd040%3Aamzn1.sym.fbbb48ea-8f4f-47b9-a693-6439c94fd040&creativeASIN=B07P56DW9T&crid=YQBUQ3MFP1OG&cv_ct_cx=qtips&cv_ct_id=amzn1.osa.f1af3fc9-62fd-417a-94dc-0e8a76305455.ATVPDKIKX0DER.en_US&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-earns-comm&keywords=qtips&linkCode=oas&pd_rd_i=B07P56DW9T&pd_rd_r=c96f4705-75d5-4e4b-848f-581fa1d7bc9f&pd_rd_w=2RRza&pd_rd_wg=YcA0N&pf_rd_p=fbbb48ea-8f4f-47b9-a693-6439c94fd040&pf_rd_r=HVQ7K7FSJ5V587HH238B&qid=1659918305&sprefix=%2Caps%2C309&sr=1-3-071eec3b-aca5-449e-bbff-36c3e2e2e9e2&tag=the-angle-20"
"","","15","400 Count 6 Inch Long Cotton Swabs with Wooden Handles Cotton Tipped Applicator for Cleaning","BTYMS","$6.49","1726","57","$11202","04/28/2017","$2.43","4112","4.7","$4.06","9902","Beauty & Personal Care","B06X9WDGV2","https://www.amazon.com/dp/B06X9WDGV2"
"","","16","tifanso 200 Count Black Cotton Swabs Natural Black Double Tipped Cotton Buds Cruelty-Free Ear Swabs Chlorine-Free Hypoallergenic","tifanso","$4.99","2112","75","$10539","05/19/2019","$1.05","3086","4.5","$3.94","7386","Beauty & Personal Care","B07R8B93GL","https://www.amazon.com/Tifanso-Cruelty-Free-Biodegradable-Chlorine-Free-Hypoallergenic/dp/B07R8B93GL/ref=sxin_25?asc_contentid=amzn1.osa.f1af3fc9-62fd-417a-94dc-0e8a76305455.ATVPDKIKX0DER.en_US&asc_contenttype=article&ascsubtag=amzn1.osa.f1af3fc9-62fd-417a-94dc-0e8a76305455.ATVPDKIKX0DER.en_US&content-id=amzn1.sym.fbbb48ea-8f4f-47b9-a693-6439c94fd040%3Aamzn1.sym.fbbb48ea-8f4f-47b9-a693-6439c94fd040&creativeASIN=B07R8B93GL&crid=YQBUQ3MFP1OG&cv_ct_cx=qtips&cv_ct_id=amzn1.osa.f1af3fc9-62fd-417a-94dc-0e8a76305455.ATVPDKIKX0DER.en_US&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-earns-comm&keywords=qtips&linkCode=oas&pd_rd_i=B07R8B93GL&pd_rd_r=c96f4705-75d5-4e4b-848f-581fa1d7bc9f&pd_rd_w=2RRza&pd_rd_wg=YcA0N&pf_rd_p=fbbb48ea-8f4f-47b9-a693-6439c94fd040&pf_rd_r=HVQ7K7FSJ5V587HH238B&qid=1659918305&sprefix=%2Caps%2C309&sr=1-5-071eec3b-aca5-449e-bbff-36c3e2e2e9e2&tag=the-angle-20"
"","","17","Q-Tips Anti Microbial Cotton Swabs - 300 ct - 2 pk","Q-tips","$9.91","2190","60","$21703","01/22/2017","$5.35","1518","4.8","$4.56","9404","Beauty & Personal Care","B00JQ8ZK20","https://www.amazon.com/Q-Tips-Anti-Microbial-Cotton-Swabs/dp/B00JQ8ZK20/ref=sr_1_16?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-16"
"","","18","Cotton Swabs 500 Count Double Round Tips by MYQIPGD | Biodegradable & Organic Wooden Qtips Cotton Swabs For Ears | Natural Cotton Buds 3 incn 1box","MYQIPGD","$6.99","1379","41","$9639","06/25/2020","$2.89","781","4.5","$4.10","13673","Beauty & Personal Care","B0826YHTPR","https://www.amazon.com/MYQIPGD-Double-Cotton-Wooden-3-0inch/dp/B0826YHTPR/ref=sr_1_18?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-18"
"","","19","Carbonized Bamboo Stick Cotton Swabs 500 Count by MYQIPGD | Biodegradable & Organic Wooden Qtips Cotton Swabs For Ears | Comfortable and Soft | Natural Q tips | Cotton Buds | 3.0 inch (500 Brown)","MYQIPGD","$5.99","...","...","...","03/06/2022","$1.97","140","4.4","$4.02","12905","...","B09V6N3S28","https://www.amazon.com/dp/B09V6N3S28"
"","","20","Q-tips Cotton Swabs 500 ea (Pack of 2)","Q-tips","$11.58","1688","34","$19547","09/23/2017","$4.7","359","4.8","$6.88","16002","Beauty & Personal Care","B00S5ZE18E","https://www.amazon.com/Q-tips-Cotton-Swabs-500-Pack/dp/B00S5ZE18E/ref=sr_1_20?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-20"
"","","21","Q-tips Cotton Swabs 500 count 4 Pack","Q-tips otton Swabs","$19.95","446","14","$8898","01/31/2018","$11.17","181","4.8","$8.78","33618","Beauty & Personal Care","B079GRZ554","https://www.amazon.com/Q-tips-Cotton-Swabs-count-Pack/dp/B079GRZ554/ref=sr_1_21_mod_primary_new?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C309&sr=8-21"
"","","22","Bamboo Qtips Cotton Swabs With Wooden Sticks Q Tips For Ears Swabs 400 Count Organic Cotton Buds","Kiemeu","$6.95","1296","43","$9007","01/08/2020","$2.62","576","4.6","$4.33","13267","Beauty & Personal Care","B07W1HR9GT","https://www.amazon.com/dp/B07W1HR9GT"
"","","23","Q-tips Swabs Purse Pack 30 Each","Artist Unknown","$1.86","1488","56","$2768","02/06/2020","$-1.98","128","4.7","$3.84","10104","Beauty & Personal Care","B01M1NRYFI","https://www.amazon.com/Q-tips-Swabs-Purse-Pack-Each/dp/B01M1NRYFI/ref=sr_1_23?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-23"
"","","24","Q-tips Cotton Swabs For Hygiene and Beauty Care Original Cotton Swab Made With 100% Cotton 500 Count","Q-tips","$8.15","87","2","$709","02/26/2017","$3.73","2242","4.8","$4.42","130575","Beauty & Personal Care","B0014CZ16Q","https://www.amazon.com/Q-tips-Cotton-Swabs-Original-500/dp/B0014CZ16Q/ref=sr_1_24?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-24"
"","","25","Amazon Basics Cotton Swabs 500 ct 1-Pack (Previously Solimo)","Amazon Basics","$2.99","...","...","...","06/29/2022","$-1.08","12781","4.7","$4.07","238","...","B09541P9WH","https://www.amazon.com/dp/B09541P9WH"
"","","26","Johnson's Safety Swabs 185 Each","Johnson's Baby","$6.39","924","30","$5904","12/31/1998","$2.34","7863","4.7","$4.05","1333","Beauty & Personal Care","B005IHQ2P2","https://www.amazon.com/dp/B005IHQ2P2"
"","","27","Bamboo Cotton Swabs 500 Count | Biodegradable & Organic Wooden Cotton Buds | Double Tipped Ear Sticks | 100% Eco-Friendly & Natural | Perfect for Ear Wax Removal Arts & Crafts Removing Dust & Dirt","EcoFox","$9.99","4442","148","$44376","06/16/2020","$5.65","1271","4.6","$4.34","4374","Beauty & Personal Care","B08711T783","https://www.amazon.com/dp/B08711T783"
"","","28","900pcs Bamboo Cotton Swabs Biodegradable Wooden Cotton Buds","Quanzhou Chenchenchen E-Commerce Co.Ltd","$9.99","3486","111","$34825","04/23/2020","$5.42","3494","4.6","$4.57","4707","Beauty & Personal Care","B085ZYBLVH","https://www.amazon.com/1000pcs-Bamboo-Cotton-Biodegradable-Wooden/dp/B085ZYBLVH/ref=sr_1_29?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-29"
"","","29","Diane 100% Cotton Pointed Tips Swabs Pack of 200 DEE056","Diane","$2.99","18887","720","$56472","09/24/2021","$-0.85","22499","4.3","$3.84","165","Beauty & Personal Care","B09GTG7KG5","https://www.amazon.com/Diane-Cotton-Pointed-Swabs-DEE056/dp/B09GTG7KG5/ref=sr_1_34?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-34"
"","","30","Precision Tip Cotton Swabs/Double Pointed Cotton Buds for Makeup 400pcs","Quanzhou Chenchenchen E-Commerce Co.Ltd","$6.99","3503","124","$24486","02/20/2019","$2.89","3051","4.6","$4.10","4078","Beauty & Personal Care","B07Q4RW17G","https://www.amazon.com/Precision-Cotton-Double-Pointed-Makeup/dp/B07Q4RW17G/ref=sr_1_35?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-35"
"","","31","Beautiful Mind Organic Bamboo Cotton Swabs  Value Pack of 500  Eco-Friendly Biodegradable  Vegan Non Plastic Qtips Kraft Paper Box (Drawer Box)","Beautiful Mind","$9.99","3769","125","$37652","02/02/2021","$5.65","946","4.6","$4.34","3660","Beauty & Personal Care","B08VR5C3KG","https://www.amazon.com/dp/B08VR5C3KG"
"","","32","Bamboo Cotton Swabs - 500 Count - Vegan Cotton Swabs Eco Friendly Double Tips Plastic Free Ear Sticks All Natural 100% Biodegradable Organic Cotton buds by Isshah","Isshah","$7.99","2814","81","$22484","10/02/2021","$3.81","766","4.5","$4.18","6791","Beauty & Personal Care","B09DPYR67T","https://www.amazon.com/Bamboo-Cotton-Swabs-Friendly-Biodegradable/dp/B09DPYR67T/ref=sr_1_37?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-37"
"","","33","Swisspers Cotton Swabs 100% Cotton Double-Tipped White Plastic Sticks 300 Count Package","Swisspers","$4.24","1090","42","$4622","01/08/2006","$0.36","2352","4.3","$3.88","13411","Beauty & Personal Care","B00028LZ0Y","https://www.amazon.com/Swisspers-Cotton-Double-Tipped-Plastic-Package/dp/B00028LZ0Y/ref=sr_1_39?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-39"
"","","34","Cotton Swabs Wooden Cotton Sticks for Ear 2000ct(20 Pack) 100% Cotton Double-Tipped Cotton Buds Great for Makeup Daily Cleaning Pet Care","Simetufy","$12.99","1016","29","$13198","03/15/2020","$5.9","952","4.3","$7.09","18618","Beauty & Personal Care","B0823PX9BW","https://www.amazon.com/Cotton-Wooden-Sticks-Double-Tipped-Personal/dp/B0823PX9BW/ref=sr_1_40?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-40"
"","","35","Swisspers Hot Colored Swab-500 ct (Color May Vary)","Swisspers","$3.99","399","29","$1592","10/11/2010","$0.13","608","4.5","$3.86","18789","Beauty & Personal Care","B0046UHF6M","https://www.amazon.com/Swisspers-Colored-Swab-500-Color-Vary/dp/B0046UHF6M/ref=sr_1_41?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-41"
"","","36","Q-tips Cotton Swabs For Hygiene and Beauty Care Original Cotton Swab Made With 100% Cotton 625 Count","Q-tips","$6.98","186","7","$1298","08/27/2008","$2.65","1056","4.8","$4.33","54047","Beauty & Personal Care","B01AXQP6AE","https://www.amazon.com/Q-tips-Cotton-Swabs-625-ct/dp/B01AXQP6AE/ref=sr_1_42?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-42"
"","","37","500 Count Cotton Swabs with Strong Bamboo Sticks by Xumzee Pure Natural Cotton Heads Biodegradable Cruelty-Free Cotton Buds","XUMZEE","$6.99","1080","20","$7549","04/14/2020","$2.89","1549","4.4","$4.10","25569","Beauty & Personal Care","B085PV4515","https://www.amazon.com/Cotton-Quality-Natural-Biodegradable-Cruelty-Free/dp/B085PV4515/ref=sr_1_43?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-43"
"","","38","Sky Organics Organic Baby Cotton Swabs for Baby 100% Pure Organic Cotton GOTS Certified Organic Cotton 180 Count","Sky Organics","$12.99","3446","111","$44764","03/17/2019","$7.5","4484","4.7","$5.49","4716","Beauty & Personal Care","B07CWKKH28","https://www.amazon.com/Sky-Organics-Organic-Cotton-Certified/dp/B07CWKKH28/ref=sr_1_44?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-44"
"","","39","Bamboo Cotton Swabs - 2000 Count - Vegan Cotton Swabs Eco Friendly Double Tips Plastic Free Ear Sticks All Natural 100% Biodegradable Organic Cotton buds by Isshah","Isshah","$17.99","695","24","$12503","12/24/2020","$10.15","688","4.7","$7.84","21703","Beauty & Personal Care","B08NC3TY5X","https://www.amazon.com/Bamboo-Cotton-Swabs-Friendly-Biodegradable/dp/B08NC3TY5X/ref=sr_1_45?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-45"
"","","40","Q-TIPS SWABS Cotton Club ct 625 Count (Pack of 3)","Q-TIPS SWABS","$15.15","681","7","$10317","10/27/2009","$7.09","2686","4.7","$8.06","55552","Beauty & Personal Care","B003ZTVDBS","https://www.amazon.com/Q-tips-Cotton-Swabs-Club-Pack/dp/B003ZTVDBS/ref=sr_1_46?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-46"
"","","41","Joyeah 800 Pieces Cotton Swabs Double Precision Tips with Paper Stick 4 Packs 200 Pieces 1 Pack (Pointed Shape)","Joyeah","$9.99","860","28","$8591","01/21/2019","$5.42","1288","4.8","$4.57","15697","Beauty & Personal Care","B07MZXF2B4","https://www.amazon.com/dp/B07MZXF2B4"
"","","42","Cibutyful Cotton Swabs 400 count Double Round Tips Cotton Swabs With Strong wooden Sticks Ear Swabs Cotton Sticks with 3.0 Inch Bamboo Stick","Cibutyful","$5.99","831","34","$4978","02/04/2020","$1.97","1192","4.6","$4.02","16346","Beauty & Personal Care","B082NJCDLY","https://www.amazon.com/Cotton-Wooden-Sticks-Double-Bamboo/dp/B082NJCDLY/ref=sr_1_48?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-48"
"","","43","Cotton Swabs with Wooden Sticks/Biodegradable Cotton Buds 1000pcs","Quanzhou Chenchenchen E-Commerce Co.Ltd","$9.99","743","52","$7423","03/16/2019","$5.42","3841","4.6","$4.57","10859","Beauty & Personal Care","B07MV394XN","https://www.amazon.com/Pieces-Organic-Cotton-Biodegradable-Friendly/dp/B07MV394XN/ref=sr_1_49?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-49"
"","","44","Yinghezu 200 Pcs Count 6' Inch Long Cotton Swabs with Wooden Handles Cotton Tipped Applicator Cleaning with Wood Handle for Oil Makeup Gun Applicators Eye Ears Eyeshadow Brush and Remover Tool","Yinghezu","$4.99","4153","145","$20723","04/15/2019","$1.67","6156","4.6","$3.32","3358","Beauty & Personal Care","B07QLPS14V","https://www.amazon.com/200pcs-Cotton-Wooden-Handles-Applicator/dp/B07QLPS14V/ref=sr_1_50?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-50"
"","","45","NEAWO 200 Count Cotton Swabs Biodegradable Natural Bamboo Cotton Swabs for Beauty Safety Ear Clean and Daily Care (1 Pack (200))","NEAWO","$5.99","609","20","$3648","08/28/2021","$1.97","182","4.3","$4.02","25212","Beauty & Personal Care","B096G5L55B","https://www.amazon.com/NEAWO-Cotton-Biodegradable-Natural-Bamboo/dp/B096G5L55B/ref=sr_1_52?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-52"
"","","46","Q Tips Cotton Swabs 30 ct Travel Size Purse ct (Quantity of 5)","Q-tips","$9.18","944","52","$8666","10/31/2011","$4.68","345","4.7","$4.50","10854","Beauty & Personal Care","B01IAI88XO","https://www.amazon.com/Cotton-Swabs-Travel-Purse-Quantity/dp/B01IAI88XO/ref=sr_1_53?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-53"
"","","47","NuValu Bamboo Cotton Swabs Double Tip (2 Pack 600 Count)","NuValu","$6.95","...","...","...","04/15/2022","$2.62","5","4.1","$4.33","105116","...","B09WRVCM6H","https://www.amazon.com/dp/B09WRVCM6H"
"","","48","400pcs CGR Organic cotton Swabs 100% Cotton Double-Tipped White Paper Sticks(compostable) Travel Pack(8 Pack of 50 Swabs Total)","CGR","$8.55","383","16","$3275","11/13/2020","$4.1","143","4.6","$4.45","30772","Beauty & Personal Care","B08HR31BV1","https://www.amazon.com/CGR-Organic-cotton-Double-Tipped-compostable/dp/B08HR31BV1/ref=sr_1_55?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-55"
"","","49","Bounty Quick-Size Paper Towels White 16 Family Rolls = 40 Regular Rolls","Bounty","$40.78","88604","2906","$3613271","04/03/2018","$7.48","77861","4.8","$33.30","13","Health & Household","B079VP6DH5","https://www.amazon.com/Bounty-Quick-Size-Paper-Towels-Family/dp/B079VP6DH5/ref=sr_1_56?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&rdc=1&sprefix=%2Caps%2C309&sr=8-56"
"","","50","800 Pieces Cotton Swabs Double Precision Tips with Paper Stick 4 Packs 200 Pieces 1 Pack (Double-Pointed Shape)","Rayhee","$9.99","2442","68","$24396","02/03/2019","$5.42","3996","4.7","$4.57","8161","Beauty & Personal Care","B07H7HB4PQ","https://www.amazon.com/Pieces-Cotton-Double-Precision-Double-Pointed/dp/B07H7HB4PQ/ref=sr_1_57?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918305&sprefix=%2Caps%2C309&sr=8-57"
"","","51","Q-tips Cotton Swabs 3 Packs of 625 Count","Q-tips","$16.15","691","9","$11160","09/22/2016","$7.94","1662","4.8","$8.21","46319","Beauty & Personal Care","B00J9R7OSQ","https://www.amazon.com/Q-tips-Cotton-Swabs-Packs-Cos-10/dp/B00J9R7OSQ/ref=sr_1_53?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918384&sprefix=%2Caps%2C309&sr=8-53"
"","","52","Amazon Brand - Solimo Cotton Swabs 500 Count (Pack of 1)","Solimo","$6.91","19456","609","$134441","12/02/2019","$2.59","12781","4.7","$4.32","257","Beauty & Personal Care","B07RNYSQMF","https://www.amazon.com/Amazon-Brand-Solimo-Cotton-Swabs/dp/B07RNYSQMF/ref=sr_1_54?crid=YQBUQ3MFP1OG&keywords=qtips&qid=1659918384&sprefix=%2Caps%2C309&sr=8-54"
